,fig_path,fig_name
45455,Triangle_f063e938-2a87-11ea-8123-8363a7ec19e6.png,Triangle
20222,Triangle_3131cbf0-2a98-11ea-8123-8363a7ec19e6.png,Triangle
36765,Triangle_376104d4-2a87-11ea-8123-8363a7ec19e6.png,Triangle
82180,Square_a58ee472-2a90-11ea-8123-8363a7ec19e6.png,Square
53994,Square_20f7803e-2a95-11ea-8123-8363a7ec19e6.png,Square
82689,Triangle_5483f1ee-2a95-11ea-8123-8363a7ec19e6.png,Triangle
15358,Triangle_32166948-2a95-11ea-8123-8363a7ec19e6.png,Triangle
13419,Circle_331adb8a-2a86-11ea-8123-8363a7ec19e6.png,Circle
89477,Square_0c0ef5b8-2a94-11ea-8123-8363a7ec19e6.png,Square
15480,Triangle_874a589a-2a93-11ea-8123-8363a7ec19e6.png,Triangle
24960,Square_0e7a6f9e-2a85-11ea-8123-8363a7ec19e6.png,Square
68334,Square_8d5915ae-2a8a-11ea-8123-8363a7ec19e6.png,Square
41527,Triangle_e35fbca8-2a96-11ea-8123-8363a7ec19e6.png,Triangle
27201,Triangle_64cae508-2a95-11ea-8123-8363a7ec19e6.png,Triangle
42381,Square_5457e65a-2a84-11ea-8123-8363a7ec19e6.png,Square
89200,Square_d9ff93b4-2a95-11ea-8123-8363a7ec19e6.png,Square
22311,Circle_a57bb544-2a97-11ea-8123-8363a7ec19e6.png,Circle
59858,Triangle_49907c0e-2a85-11ea-8123-8363a7ec19e6.png,Triangle
65625,Square_713ae7e2-2a96-11ea-8123-8363a7ec19e6.png,Square
46858,Triangle_755d360e-2a8c-11ea-8123-8363a7ec19e6.png,Triangle
27338,Triangle_827f38fa-2a87-11ea-8123-8363a7ec19e6.png,Triangle
77608,Circle_079143ee-2a97-11ea-8123-8363a7ec19e6.png,Circle
57387,Circle_d1b54b8a-2a91-11ea-8123-8363a7ec19e6.png,Circle
215,Circle_152d08dc-2a8b-11ea-8123-8363a7ec19e6.png,Circle
38776,Square_c0a7446e-2a8d-11ea-8123-8363a7ec19e6.png,Square
30229,Triangle_9f0eb8e2-2a91-11ea-8123-8363a7ec19e6.png,Triangle
82625,Circle_214d7084-2a95-11ea-8123-8363a7ec19e6.png,Circle
19344,Square_a5c03fc0-2a97-11ea-8123-8363a7ec19e6.png,Square
33531,Triangle_4257cef4-2a8c-11ea-8123-8363a7ec19e6.png,Triangle
80805,Triangle_0604b03a-2a9a-11ea-8123-8363a7ec19e6.png,Triangle
1332,Triangle_5d26d49e-2a98-11ea-8123-8363a7ec19e6.png,Triangle
33100,Circle_2fe6ba64-2a96-11ea-8123-8363a7ec19e6.png,Circle
78158,Circle_616318ca-2a97-11ea-8123-8363a7ec19e6.png,Circle
81016,Square_2b18b586-2a92-11ea-8123-8363a7ec19e6.png,Square
64445,Square_778f1efa-2a83-11ea-8123-8363a7ec19e6.png,Square
60406,Circle_01931e44-2a84-11ea-8123-8363a7ec19e6.png,Circle
69276,Square_8a1e09d4-2a8b-11ea-8123-8363a7ec19e6.png,Square
40386,Triangle_6384e690-2a99-11ea-8123-8363a7ec19e6.png,Triangle
77125,Triangle_4d3c2e0c-2a99-11ea-8123-8363a7ec19e6.png,Triangle
88763,Triangle_d72f3b04-2a94-11ea-8123-8363a7ec19e6.png,Triangle
74833,Triangle_ce48f3de-2a96-11ea-8123-8363a7ec19e6.png,Triangle
33485,Triangle_469e692a-2a99-11ea-8123-8363a7ec19e6.png,Triangle
835,Square_7d39a7ce-2a85-11ea-8123-8363a7ec19e6.png,Square
62888,Circle_d6d5b5f8-2a93-11ea-8123-8363a7ec19e6.png,Circle
57776,Circle_b21bbde4-2a83-11ea-8123-8363a7ec19e6.png,Circle
80704,Square_67df8e52-2a85-11ea-8123-8363a7ec19e6.png,Square
5254,Square_5d54cbd2-2a94-11ea-8123-8363a7ec19e6.png,Square
77061,Square_f809e0f8-2a90-11ea-8123-8363a7ec19e6.png,Square
75600,Circle_54d0fb3a-2a93-11ea-8123-8363a7ec19e6.png,Circle
31381,Triangle_8878effa-2a85-11ea-8123-8363a7ec19e6.png,Triangle
30831,Triangle_3439bf88-2a93-11ea-8123-8363a7ec19e6.png,Triangle
80983,Square_31f790fa-2a94-11ea-8123-8363a7ec19e6.png,Square
3243,Square_987ac30c-2a93-11ea-8123-8363a7ec19e6.png,Square
18119,Circle_d809980e-2a93-11ea-8123-8363a7ec19e6.png,Circle
48245,Circle_1873c74a-2a97-11ea-8123-8363a7ec19e6.png,Circle
35901,Circle_f896785a-2a8c-11ea-8123-8363a7ec19e6.png,Circle
41822,Circle_2bc6a94a-2a8b-11ea-8123-8363a7ec19e6.png,Circle
42203,Square_391b1280-2a99-11ea-8123-8363a7ec19e6.png,Square
30440,Triangle_a726d7d6-2a86-11ea-8123-8363a7ec19e6.png,Triangle
4872,Triangle_529fadfe-2a91-11ea-8123-8363a7ec19e6.png,Triangle
49380,Triangle_f7362146-2a86-11ea-8123-8363a7ec19e6.png,Triangle
15453,Square_62eb3b9a-2a98-11ea-8123-8363a7ec19e6.png,Square
56584,Triangle_c28d570c-2a8b-11ea-8123-8363a7ec19e6.png,Triangle
30783,Triangle_d169fcf6-2a97-11ea-8123-8363a7ec19e6.png,Triangle
28844,Square_313b168a-2a91-11ea-8123-8363a7ec19e6.png,Square
57555,Triangle_3723d2d6-2a90-11ea-8123-8363a7ec19e6.png,Triangle
50099,Square_42f42280-2a8d-11ea-8123-8363a7ec19e6.png,Square
20700,Circle_fc09cbb6-2a98-11ea-8123-8363a7ec19e6.png,Circle
55994,Circle_3629c38e-2a83-11ea-8123-8363a7ec19e6.png,Circle
14594,Triangle_e44b07d0-2a91-11ea-8123-8363a7ec19e6.png,Triangle
343,Square_0c0dc6e0-2a97-11ea-8123-8363a7ec19e6.png,Square
79924,Square_1bcee570-2a90-11ea-8123-8363a7ec19e6.png,Square
33343,Triangle_7efa949a-2a8c-11ea-8123-8363a7ec19e6.png,Triangle
7394,Triangle_76dc2554-2a95-11ea-8123-8363a7ec19e6.png,Triangle
75160,Triangle_8c655f9a-2a8a-11ea-8123-8363a7ec19e6.png,Triangle
6047,Triangle_6485af9c-2a8b-11ea-8123-8363a7ec19e6.png,Triangle
12436,Triangle_f802ee22-2a92-11ea-8123-8363a7ec19e6.png,Triangle
50615,Square_ebfb1328-2a94-11ea-8123-8363a7ec19e6.png,Square
18685,Circle_3b120a7a-2a86-11ea-8123-8363a7ec19e6.png,Circle
87712,Square_57b6bf60-2a89-11ea-8123-8363a7ec19e6.png,Square
12624,Circle_957f873c-2a84-11ea-8123-8363a7ec19e6.png,Circle
44997,Circle_bdfbfaaa-2a94-11ea-8123-8363a7ec19e6.png,Circle
46225,Triangle_f9a893fe-2a96-11ea-8123-8363a7ec19e6.png,Triangle
9076,Circle_d1885dd0-2a8e-11ea-8123-8363a7ec19e6.png,Circle
48531,Square_8a801430-2a90-11ea-8123-8363a7ec19e6.png,Square
30339,Square_dbeadf0a-2a93-11ea-8123-8363a7ec19e6.png,Square
72260,Square_ad8b59b4-2a93-11ea-8123-8363a7ec19e6.png,Square
12063,Triangle_5de50ad4-2a9a-11ea-8123-8363a7ec19e6.png,Triangle
38351,Triangle_a45a02ce-2a92-11ea-8123-8363a7ec19e6.png,Triangle
74625,Circle_cb5c4e30-2a84-11ea-8123-8363a7ec19e6.png,Circle
63335,Circle_242f96f6-2a9a-11ea-8123-8363a7ec19e6.png,Circle
18047,Circle_c65f75ee-2a87-11ea-8123-8363a7ec19e6.png,Circle
48931,Triangle_0c52995a-2a97-11ea-8123-8363a7ec19e6.png,Triangle
55906,Triangle_1a9d9372-2a95-11ea-8123-8363a7ec19e6.png,Triangle
5274,Triangle_fc2088a8-2a8c-11ea-8123-8363a7ec19e6.png,Triangle
85124,Circle_c1e7c52e-2a92-11ea-8123-8363a7ec19e6.png,Circle
22830,Square_b4953a0e-2a89-11ea-8123-8363a7ec19e6.png,Square
60271,Square_3f97e2e0-2a86-11ea-8123-8363a7ec19e6.png,Square
21840,Square_e8c8beb4-2a88-11ea-8123-8363a7ec19e6.png,Square
71300,Square_c4e9a9ec-2a95-11ea-8123-8363a7ec19e6.png,Square
57070,Triangle_f028e4c4-2a8b-11ea-8123-8363a7ec19e6.png,Triangle
43955,Square_10dd4ffe-2a94-11ea-8123-8363a7ec19e6.png,Square
37377,Square_45b33c96-2a91-11ea-8123-8363a7ec19e6.png,Square
34845,Circle_0a23dbe8-2a84-11ea-8123-8363a7ec19e6.png,Circle
66579,Triangle_92f4a7f2-2a86-11ea-8123-8363a7ec19e6.png,Triangle
80893,Triangle_b477582e-2a8c-11ea-8123-8363a7ec19e6.png,Triangle
66491,Triangle_5360f2ca-2a96-11ea-8123-8363a7ec19e6.png,Triangle
17493,Square_3a8ed76a-2a98-11ea-8123-8363a7ec19e6.png,Square
16483,Square_4813db00-2a85-11ea-8123-8363a7ec19e6.png,Square
69104,Circle_2fcb1c16-2a99-11ea-8123-8363a7ec19e6.png,Circle
82659,Circle_0a18f3fc-2a90-11ea-8123-8363a7ec19e6.png,Circle
56343,Square_d7c62e30-2a97-11ea-8123-8363a7ec19e6.png,Square
25997,Circle_5ff74b40-2a89-11ea-8123-8363a7ec19e6.png,Circle
62174,Triangle_344dc788-2a8b-11ea-8123-8363a7ec19e6.png,Triangle
15951,Triangle_0598beb2-2a99-11ea-8123-8363a7ec19e6.png,Triangle
86778,Square_27778c7e-2a9a-11ea-8123-8363a7ec19e6.png,Square
4512,Square_011e4ea6-2a99-11ea-8123-8363a7ec19e6.png,Square
77127,Square_691a4fc4-2a8e-11ea-8123-8363a7ec19e6.png,Square
4134,Triangle_3751db5c-2a83-11ea-8123-8363a7ec19e6.png,Triangle
75628,Square_ded81cd2-2a98-11ea-8123-8363a7ec19e6.png,Square
74691,Triangle_bde9c184-2a8d-11ea-8123-8363a7ec19e6.png,Triangle
38161,Triangle_15607800-2a97-11ea-8123-8363a7ec19e6.png,Triangle
18053,Triangle_51d7a5f0-2a89-11ea-8123-8363a7ec19e6.png,Triangle
33561,Triangle_49bbc376-2a87-11ea-8123-8363a7ec19e6.png,Triangle
44307,Square_3662b0ae-2a88-11ea-8123-8363a7ec19e6.png,Square
37354,Circle_b52ae532-2a88-11ea-8123-8363a7ec19e6.png,Circle
53203,Triangle_f3687e16-2a85-11ea-8123-8363a7ec19e6.png,Triangle
70347,Triangle_8e980880-2a85-11ea-8123-8363a7ec19e6.png,Triangle
16378,Square_700931d4-2a8d-11ea-8123-8363a7ec19e6.png,Square
16607,Circle_91b525ae-2a88-11ea-8123-8363a7ec19e6.png,Circle
13257,Square_fb0df3ac-2a90-11ea-8123-8363a7ec19e6.png,Square
53398,Triangle_d5b1ac0a-2a92-11ea-8123-8363a7ec19e6.png,Triangle
37761,Triangle_37bd7ae4-2a90-11ea-8123-8363a7ec19e6.png,Triangle
24840,Circle_8ca33bc0-2a90-11ea-8123-8363a7ec19e6.png,Circle
75303,Circle_93a00806-2a84-11ea-8123-8363a7ec19e6.png,Circle
82964,Circle_efcee496-2a91-11ea-8123-8363a7ec19e6.png,Circle
68062,Triangle_e24942e8-2a97-11ea-8123-8363a7ec19e6.png,Triangle
6815,Circle_282ca1fe-2a90-11ea-8123-8363a7ec19e6.png,Circle
59828,Triangle_7ac509fa-2a8c-11ea-8123-8363a7ec19e6.png,Triangle
6851,Triangle_00d2a904-2a96-11ea-8123-8363a7ec19e6.png,Triangle
64168,Circle_5c8a4c92-2a8d-11ea-8123-8363a7ec19e6.png,Circle
43263,Square_ef834684-2a83-11ea-8123-8363a7ec19e6.png,Square
3168,Square_877d2b2c-2a8d-11ea-8123-8363a7ec19e6.png,Square
71932,Circle_6f9d6f60-2a8f-11ea-8123-8363a7ec19e6.png,Circle
55187,Square_2e6e3864-2a88-11ea-8123-8363a7ec19e6.png,Square
49499,Circle_b2179272-2a93-11ea-8123-8363a7ec19e6.png,Circle
34189,Triangle_c569e9b8-2a9a-11ea-8123-8363a7ec19e6.png,Triangle
47419,Circle_ea5c9990-2a87-11ea-8123-8363a7ec19e6.png,Circle
40984,Circle_e0a4a7b8-2a86-11ea-8123-8363a7ec19e6.png,Circle
6006,Triangle_be5276fa-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
87514,Square_61f6de0a-2a8a-11ea-8123-8363a7ec19e6.png,Square
40707,Square_32108602-2a83-11ea-8123-8363a7ec19e6.png,Square
20391,Circle_cabdbd9c-2a84-11ea-8123-8363a7ec19e6.png,Circle
20143,Circle_80218922-2a97-11ea-8123-8363a7ec19e6.png,Circle
70975,Circle_8cca7714-2a98-11ea-8123-8363a7ec19e6.png,Circle
27385,Circle_74b64e14-2a93-11ea-8123-8363a7ec19e6.png,Circle
2624,Circle_59755734-2a94-11ea-8123-8363a7ec19e6.png,Circle
2453,Triangle_8a781270-2a87-11ea-8123-8363a7ec19e6.png,Triangle
63828,Triangle_aeb93aca-2a8b-11ea-8123-8363a7ec19e6.png,Triangle
37189,Square_16417bee-2a96-11ea-8123-8363a7ec19e6.png,Square
14748,Triangle_8364d77c-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
45116,Square_66f69288-2a94-11ea-8123-8363a7ec19e6.png,Square
56945,Triangle_5ebe5d78-2a83-11ea-8123-8363a7ec19e6.png,Triangle
49946,Triangle_b7b77e58-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
56826,Square_d802a2ce-2a89-11ea-8123-8363a7ec19e6.png,Square
14854,Triangle_4caa1518-2a84-11ea-8123-8363a7ec19e6.png,Triangle
20360,Circle_87ab47e4-2a8f-11ea-8123-8363a7ec19e6.png,Circle
52585,Circle_7488eb52-2a86-11ea-8123-8363a7ec19e6.png,Circle
79907,Circle_ef703bae-2a95-11ea-8123-8363a7ec19e6.png,Circle
4944,Square_f5ef977a-2a92-11ea-8123-8363a7ec19e6.png,Square
820,Circle_736745a8-2a8a-11ea-8123-8363a7ec19e6.png,Circle
85282,Triangle_9870e876-2a86-11ea-8123-8363a7ec19e6.png,Triangle
18638,Square_fc83b9fc-2a8f-11ea-8123-8363a7ec19e6.png,Square
40260,Square_b16d8c86-2a8f-11ea-8123-8363a7ec19e6.png,Square
8511,Square_482f10b8-2a8b-11ea-8123-8363a7ec19e6.png,Square
52394,Circle_15c65d5e-2a8e-11ea-8123-8363a7ec19e6.png,Circle
32002,Circle_5c2f4ac0-2a8a-11ea-8123-8363a7ec19e6.png,Circle
13838,Triangle_308610ec-2a90-11ea-8123-8363a7ec19e6.png,Triangle
32233,Triangle_fc2e1312-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
21701,Circle_7443fad0-2a8e-11ea-8123-8363a7ec19e6.png,Circle
66740,Triangle_443bf272-2a87-11ea-8123-8363a7ec19e6.png,Triangle
58011,Square_02f7af82-2a86-11ea-8123-8363a7ec19e6.png,Square
67455,Circle_166461a0-2a8b-11ea-8123-8363a7ec19e6.png,Circle
14426,Square_24020266-2a88-11ea-8123-8363a7ec19e6.png,Square
53787,Triangle_0dac3fe4-2a98-11ea-8123-8363a7ec19e6.png,Triangle
29334,Circle_df5f06b6-2a8e-11ea-8123-8363a7ec19e6.png,Circle
30739,Triangle_9240e1c8-2a85-11ea-8123-8363a7ec19e6.png,Triangle
48436,Square_01a4e0a0-2a95-11ea-8123-8363a7ec19e6.png,Square
82536,Square_b5b31298-2a99-11ea-8123-8363a7ec19e6.png,Square
39772,Square_b99fed7e-2a97-11ea-8123-8363a7ec19e6.png,Square
80697,Square_5a06a006-2a92-11ea-8123-8363a7ec19e6.png,Square
73386,Circle_3cf64800-2a87-11ea-8123-8363a7ec19e6.png,Circle
42998,Circle_96179ca4-2a91-11ea-8123-8363a7ec19e6.png,Circle
51270,Square_a12e0c9c-2a8f-11ea-8123-8363a7ec19e6.png,Square
66928,Square_4f5f9d18-2a99-11ea-8123-8363a7ec19e6.png,Square
9864,Circle_c7b8a352-2a96-11ea-8123-8363a7ec19e6.png,Circle
9148,Circle_c089679c-2a8c-11ea-8123-8363a7ec19e6.png,Circle
86879,Circle_ff41b96e-2a8f-11ea-8123-8363a7ec19e6.png,Circle
60854,Circle_413e7540-2a87-11ea-8123-8363a7ec19e6.png,Circle
81964,Circle_a183bc50-2a8f-11ea-8123-8363a7ec19e6.png,Circle
72429,Triangle_d823aaea-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
48779,Square_2f06c7fa-2a97-11ea-8123-8363a7ec19e6.png,Square
3175,Square_dac6aabc-2a86-11ea-8123-8363a7ec19e6.png,Square
41963,Circle_152eb938-2a87-11ea-8123-8363a7ec19e6.png,Circle
7764,Square_29a50288-2a90-11ea-8123-8363a7ec19e6.png,Square
64982,Triangle_be3bc9a2-2a92-11ea-8123-8363a7ec19e6.png,Triangle
1182,Circle_e09e4f48-2a87-11ea-8123-8363a7ec19e6.png,Circle
75471,Triangle_250adea8-2a97-11ea-8123-8363a7ec19e6.png,Triangle
78878,Square_38803d14-2a99-11ea-8123-8363a7ec19e6.png,Square
11510,Circle_858d1886-2a97-11ea-8123-8363a7ec19e6.png,Circle
52615,Circle_bd15bde8-2a8e-11ea-8123-8363a7ec19e6.png,Circle
3783,Circle_9133526a-2a86-11ea-8123-8363a7ec19e6.png,Circle
75894,Square_bea820f0-2a8f-11ea-8123-8363a7ec19e6.png,Square
68424,Square_19be6160-2a87-11ea-8123-8363a7ec19e6.png,Square
69135,Triangle_dc78f634-2a91-11ea-8123-8363a7ec19e6.png,Triangle
77210,Triangle_88efc2be-2a95-11ea-8123-8363a7ec19e6.png,Triangle
24093,Circle_4885c980-2a8b-11ea-8123-8363a7ec19e6.png,Circle
28274,Square_f7b308b0-2a8f-11ea-8123-8363a7ec19e6.png,Square
60735,Circle_0c3ec0b8-2a8a-11ea-8123-8363a7ec19e6.png,Circle
43305,Square_e1ba9a34-2a8d-11ea-8123-8363a7ec19e6.png,Square
46366,Circle_0b5461a4-2a98-11ea-8123-8363a7ec19e6.png,Circle
11,Square_445d701c-2a8e-11ea-8123-8363a7ec19e6.png,Square
371,Triangle_a908d7fe-2a84-11ea-8123-8363a7ec19e6.png,Triangle
49842,Circle_d755ddb8-2a85-11ea-8123-8363a7ec19e6.png,Circle
26682,Square_c22c897a-2a92-11ea-8123-8363a7ec19e6.png,Square
5874,Circle_bfa8f664-2a99-11ea-8123-8363a7ec19e6.png,Circle
33931,Triangle_68553620-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
49437,Triangle_ae683ed8-2a98-11ea-8123-8363a7ec19e6.png,Triangle
47753,Triangle_56c21e1a-2a89-11ea-8123-8363a7ec19e6.png,Triangle
76037,Triangle_ea03b85a-2a93-11ea-8123-8363a7ec19e6.png,Triangle
70606,Circle_1b4a4c40-2a84-11ea-8123-8363a7ec19e6.png,Circle
26203,Triangle_b3b35fce-2a95-11ea-8123-8363a7ec19e6.png,Triangle
64125,Square_4a03aae4-2a8f-11ea-8123-8363a7ec19e6.png,Square
50853,Circle_0c6492c0-2a94-11ea-8123-8363a7ec19e6.png,Circle
47147,Square_4e753796-2a8a-11ea-8123-8363a7ec19e6.png,Square
74702,Square_33c9e228-2a96-11ea-8123-8363a7ec19e6.png,Square
24759,Circle_6cbff76c-2a90-11ea-8123-8363a7ec19e6.png,Circle
7265,Square_62365a14-2a8d-11ea-8123-8363a7ec19e6.png,Square
2850,Circle_199e1790-2a94-11ea-8123-8363a7ec19e6.png,Circle
4725,Triangle_ac24ba64-2a9a-11ea-8123-8363a7ec19e6.png,Triangle
53583,Circle_8d946506-2a8e-11ea-8123-8363a7ec19e6.png,Circle
84106,Circle_dce3a078-2a88-11ea-8123-8363a7ec19e6.png,Circle
26847,Triangle_715a8716-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
81878,Circle_7006dc78-2a8c-11ea-8123-8363a7ec19e6.png,Circle
6142,Circle_b4381fde-2a8b-11ea-8123-8363a7ec19e6.png,Circle
70798,Circle_66194122-2a89-11ea-8123-8363a7ec19e6.png,Circle
29946,Square_e6b82868-2a96-11ea-8123-8363a7ec19e6.png,Square
5063,Square_c200cf66-2a8c-11ea-8123-8363a7ec19e6.png,Square
30755,Circle_b8625a44-2a8f-11ea-8123-8363a7ec19e6.png,Circle
72355,Square_b174ff3c-2a91-11ea-8123-8363a7ec19e6.png,Square
20393,Square_0ce2df6c-2a8b-11ea-8123-8363a7ec19e6.png,Square
68748,Triangle_0682f8ea-2a87-11ea-8123-8363a7ec19e6.png,Triangle
36730,Circle_0cfb8630-2a85-11ea-8123-8363a7ec19e6.png,Circle
8483,Triangle_52db52b8-2a8d-11ea-8123-8363a7ec19e6.png,Triangle
9483,Circle_979c59f0-2a93-11ea-8123-8363a7ec19e6.png,Circle
8328,Circle_26dbc5fe-2a96-11ea-8123-8363a7ec19e6.png,Circle
12129,Circle_1597eaaa-2a93-11ea-8123-8363a7ec19e6.png,Circle
38846,Triangle_626ade6a-2a83-11ea-8123-8363a7ec19e6.png,Triangle
63651,Circle_179c8f3e-2a8b-11ea-8123-8363a7ec19e6.png,Circle
18835,Square_9a984c08-2a99-11ea-8123-8363a7ec19e6.png,Square
37755,Circle_d5eb913c-2a91-11ea-8123-8363a7ec19e6.png,Circle
14957,Triangle_5f127b84-2a87-11ea-8123-8363a7ec19e6.png,Triangle
41746,Circle_2513207a-2a8f-11ea-8123-8363a7ec19e6.png,Circle
17502,Triangle_8447a6a8-2a97-11ea-8123-8363a7ec19e6.png,Triangle
35539,Triangle_748f2da6-2a8a-11ea-8123-8363a7ec19e6.png,Triangle
54790,Circle_bf2edbe2-2a8d-11ea-8123-8363a7ec19e6.png,Circle
84310,Triangle_a382c080-2a87-11ea-8123-8363a7ec19e6.png,Triangle
77034,Triangle_9f5e82b2-2a93-11ea-8123-8363a7ec19e6.png,Triangle
81411,Square_e969cd22-2a83-11ea-8123-8363a7ec19e6.png,Square
39830,Circle_f63e2624-2a97-11ea-8123-8363a7ec19e6.png,Circle
54643,Triangle_f0c92680-2a92-11ea-8123-8363a7ec19e6.png,Triangle
66018,Triangle_aaa74784-2a94-11ea-8123-8363a7ec19e6.png,Triangle
53088,Triangle_e43ae9c8-2a86-11ea-8123-8363a7ec19e6.png,Triangle
18014,Triangle_6b7acc7e-2a90-11ea-8123-8363a7ec19e6.png,Triangle
23465,Square_ac2ecc50-2a8d-11ea-8123-8363a7ec19e6.png,Square
32994,Circle_266857e4-2a8d-11ea-8123-8363a7ec19e6.png,Circle
57927,Circle_f5d570a8-2a91-11ea-8123-8363a7ec19e6.png,Circle
1243,Square_3f148bb0-2a8c-11ea-8123-8363a7ec19e6.png,Square
47486,Triangle_79760610-2a93-11ea-8123-8363a7ec19e6.png,Triangle
16389,Square_d0646f14-2a86-11ea-8123-8363a7ec19e6.png,Square
41475,Triangle_a6470b0a-2a91-11ea-8123-8363a7ec19e6.png,Triangle
82321,Triangle_442ea7bc-2a8b-11ea-8123-8363a7ec19e6.png,Triangle
8703,Square_4341b696-2a86-11ea-8123-8363a7ec19e6.png,Square
81119,Circle_b8d0a3ac-2a83-11ea-8123-8363a7ec19e6.png,Circle
23850,Circle_b37778cc-2a92-11ea-8123-8363a7ec19e6.png,Circle
64472,Triangle_2b2cf628-2a87-11ea-8123-8363a7ec19e6.png,Triangle
5698,Square_1fa55448-2a92-11ea-8123-8363a7ec19e6.png,Square
75635,Circle_dfaa6412-2a89-11ea-8123-8363a7ec19e6.png,Circle
21695,Square_e04c7820-2a83-11ea-8123-8363a7ec19e6.png,Square
76846,Circle_408860da-2a86-11ea-8123-8363a7ec19e6.png,Circle
71024,Square_8683d9ec-2a87-11ea-8123-8363a7ec19e6.png,Square
29445,Circle_d45880bc-2a98-11ea-8123-8363a7ec19e6.png,Circle
22780,Circle_6fd7a1c8-2a97-11ea-8123-8363a7ec19e6.png,Circle
37841,Square_31983978-2a87-11ea-8123-8363a7ec19e6.png,Square
27774,Circle_decc7600-2a86-11ea-8123-8363a7ec19e6.png,Circle
82801,Square_a8c1493a-2a97-11ea-8123-8363a7ec19e6.png,Square
9935,Triangle_fdb330dc-2a94-11ea-8123-8363a7ec19e6.png,Triangle
688,Triangle_4bbfbbd0-2a89-11ea-8123-8363a7ec19e6.png,Triangle
39722,Triangle_c3edf21c-2a8d-11ea-8123-8363a7ec19e6.png,Triangle
21632,Circle_9e8cd290-2a88-11ea-8123-8363a7ec19e6.png,Circle
64024,Square_9526983e-2a84-11ea-8123-8363a7ec19e6.png,Square
9709,Circle_35fcec7e-2a97-11ea-8123-8363a7ec19e6.png,Circle
6149,Square_7fc7e8c8-2a87-11ea-8123-8363a7ec19e6.png,Square
89716,Square_b736d854-2a97-11ea-8123-8363a7ec19e6.png,Square
456,Circle_18ececfe-2a99-11ea-8123-8363a7ec19e6.png,Circle
5029,Triangle_15183e36-2a8e-11ea-8123-8363a7ec19e6.png,Triangle
71170,Circle_b86b6980-2a8b-11ea-8123-8363a7ec19e6.png,Circle
51823,Triangle_fae14750-2a93-11ea-8123-8363a7ec19e6.png,Triangle
1919,Triangle_233356ba-2a87-11ea-8123-8363a7ec19e6.png,Triangle
67371,Square_eac68f6e-2a94-11ea-8123-8363a7ec19e6.png,Square
57928,Square_edfdb76e-2a8c-11ea-8123-8363a7ec19e6.png,Square
27489,Square_edb1fe3e-2a99-11ea-8123-8363a7ec19e6.png,Square
46601,Circle_15bd666e-2a92-11ea-8123-8363a7ec19e6.png,Circle
5587,Circle_a9913c8a-2a88-11ea-8123-8363a7ec19e6.png,Circle
1135,Circle_47900b0a-2a93-11ea-8123-8363a7ec19e6.png,Circle
9132,Circle_432feec6-2a8a-11ea-8123-8363a7ec19e6.png,Circle
73464,Circle_505f1bac-2a95-11ea-8123-8363a7ec19e6.png,Circle
77195,Circle_ce4e32bc-2a83-11ea-8123-8363a7ec19e6.png,Circle
62660,Circle_7b2ecb52-2a8b-11ea-8123-8363a7ec19e6.png,Circle
34929,Triangle_c29271c2-2a88-11ea-8123-8363a7ec19e6.png,Triangle
9639,Square_0ead7eb8-2a88-11ea-8123-8363a7ec19e6.png,Square
1739,Square_f7e7e254-2a91-11ea-8123-8363a7ec19e6.png,Square
44054,Circle_e006db96-2a8b-11ea-8123-8363a7ec19e6.png,Circle
86697,Circle_5c380df2-2a8c-11ea-8123-8363a7ec19e6.png,Circle
68248,Triangle_e79be6f0-2a93-11ea-8123-8363a7ec19e6.png,Triangle
19140,Circle_5d159da2-2a96-11ea-8123-8363a7ec19e6.png,Circle
10820,Circle_4f869c52-2a8e-11ea-8123-8363a7ec19e6.png,Circle
85363,Circle_91ad6a4e-2a83-11ea-8123-8363a7ec19e6.png,Circle
32620,Triangle_6c5be8ca-2a8c-11ea-8123-8363a7ec19e6.png,Triangle
77018,Triangle_6053acd2-2a8e-11ea-8123-8363a7ec19e6.png,Triangle
55444,Triangle_baac8e86-2a86-11ea-8123-8363a7ec19e6.png,Triangle
29488,Triangle_be3c8656-2a85-11ea-8123-8363a7ec19e6.png,Triangle
69353,Circle_7f002042-2a8a-11ea-8123-8363a7ec19e6.png,Circle
58077,Triangle_3f92c376-2a97-11ea-8123-8363a7ec19e6.png,Triangle
74441,Triangle_5e8445ec-2a8e-11ea-8123-8363a7ec19e6.png,Triangle
62564,Square_20c58e78-2a89-11ea-8123-8363a7ec19e6.png,Square
33052,Square_7afe96f4-2a8a-11ea-8123-8363a7ec19e6.png,Square
39431,Square_bcc57cf8-2a88-11ea-8123-8363a7ec19e6.png,Square
45230,Triangle_4a54d27a-2a94-11ea-8123-8363a7ec19e6.png,Triangle
81886,Triangle_721a96b6-2a8d-11ea-8123-8363a7ec19e6.png,Triangle
52176,Square_56cbd658-2a84-11ea-8123-8363a7ec19e6.png,Square
20034,Square_8acbafce-2a92-11ea-8123-8363a7ec19e6.png,Square
